date,000001.OF,000011.OF,000017.OF,000056.OF,000066.OF,000547.OF,002011.OF,020003.OF,020005.OF,020009.OF,020018.OF,050004.OF,070002.OF,070003.OF,070006.OF,070010.OF,070011.OF,080001.OF,080007.OF,090003.OF,090004.OF,090019.OF,100020.OF,100022.OF,110002.OF,110005.OF,112002.OF,151001.OF,160105.OF,160311.OF,160603.OF,160605.OF,160610.OF,160805.OF,160910.OF,161005.OF,161601.OF,161606.OF,162102.OF,162207.OF,163302.OF,163801.OF,163804.OF,166801.OF,202001.OF,202002.OF,217005.OF,217009.OF,233001.OF,240001.OF,240005.OF,240008.OF,257010.OF,270006.OF,270007.OF,288001.OF,290002.OF,310308.OF,310358.OF,320001.OF,373020.OF,375010.OF,398001.OF,398011.OF,398021.OF,400003.OF,400015.OF,400020.OF,410001.OF,460002.OF,483003.OF,510081.OF,519008.OF,519011.OF,519015.OF,519021.OF,519087.OF,519181.OF,519915.OF,519991.OF,530005.OF,550001.OF,560002.OF,560003.OF,580001.OF,620001.OF,630001.OF,660003.OF
2018-07-31,-0.009564489112227847,-0.014454007998608964,0.0022040302267003486,-0.024179620034542326,0.01717260496247719,-0.025365853658536497,-0.007633779159406773,-0.03428384849804089,-0.02521709754982815,-0.02251201098146871,0.00493407748928254,-0.013234909588269672,-0.0038885629616258743,0.006248257920653977,0.0036509069184686993,-0.023862810637988674,-0.029380150483697798,-0.0019409158445661268,-0.027190332326283984,-0.010443517312853756,-0.0054500751263487635,0.01377532228360967,0.0390755693081275,-0.041180840412131436,-0.010276925199158682,-0.049407406193138104,-0.00963159162051519,0.0007576300512934786,-0.008108412477945803,0.014358860195903711,-0.04102330587407377,-0.04491500242403401,0.010390324354040859,-0.0045785178894509615,-0.009023662910034425,-0.020849778164892863,-0.0146470200131954,0.02420365869259311,-0.006651783680350021,-0.007989794548140194,-0.029992783139456636,-0.02073537436290407,-0.006190707599991518,-0.008162598971512502,-0.003372306698168459,-0.002653595253012786,-0.006531956134993799,-0.020715630885122405,-0.024270878924123607,-0.020683120724718118,-0.005074602725324562,0.006307222787385491,-0.007331614566548628,-0.007973944294698998,0.028275587415372394,0.013039117352056095,0.0036546184738954768,-0.03339643319717045,-0.0608945049463796,0.016021392861295114,-0.019017235664567478,-0.02772029087318917,-0.0026538048400345238,0.011847373151401275,0.014156116040275224,-0.02117941604357687,-0.06258170863411594,0.013729462075174448,0.006832515767344116,0.017846115845374877,-0.01557985383264393,0.0032950574138790323,-0.03653527169146065,-0.014784110535405959,-0.012420664710298235,-0.020076875557691,-0.028695430176155168,-0.007631874298540953,0.0,-0.016951195019080267,-0.02377062140937114,-0.012523072554309289,0.008299970705985649,-0.0006411900487305333,0.010685876207708889,-0.00017278617710581035,0.00502599653379554,-0.00938044400768323
2018-08-31,-0.05313805408513583,-0.07216108329841442,-0.05753781248597467,-0.03067846607669622,0.0009305417082088319,-0.0385385385385385,-0.061022130153597476,-0.08086955432836185,-0.10455824193745666,-0.06796798202499665,0.0,-0.049185674392058565,-0.02414733042880768,-0.022137069781399177,-0.05770598058830345,-0.04731419723677943,-0.09473052787006264,-0.04775891204635063,-0.07453416149068315,-0.06957946184005592,-0.06004587218964175,-0.018456619677372554,-0.04814063430613447,-0.0689550629926563,-0.072284748597512,-0.07063408577488828,-0.0734951894689313,-0.0491268274218134,-0.09011088824130498,-0.04387139251618555,-0.06456300900745338,-0.12148155425652118,-0.04004570433647103,-0.059683222671463976,-0.07808347662967019,-0.06299168821060241,-0.045129899116150396,-0.036296869925807496,-0.04114112736779352,-0.05086294416243653,-0.07998638100402267,-0.06534909362514374,-0.058869801853899006,-0.03485309851041074,-0.06366251975523762,-0.06363401204685715,-0.05230522517706804,-0.03671328671328655,-0.03168454104310248,-0.046357694032140184,-0.058523500843307485,-0.06854023453295588,-0.02637772908043179,-0.055134156005887,-0.05935321456235465,-0.07029702970297025,-0.021767836421111464,-0.06590529592446759,-0.11910768822201567,-0.041882180619764675,-0.061283101744308954,-0.07723251772149431,-0.03657635207906562,-0.005935077519379828,-0.09043546643074818,-0.05615084165773743,-0.09829008003880668,-0.000814091178211851,-0.08326083173829824,-0.07480434386944135,-0.0747007366482505,-0.0392117834394905,-0.08814515692884572,-0.030292405862141436,-0.03088936493677008,-0.05326935873638505,-0.09187124358233023,-0.09744401719068085,-0.0866952789699571,-0.04731745188575154,-0.041032285930245105,-0.08762293667682752,-0.03370133643230677,-0.05389452072372647,-0.05519524388596131,-0.0380195282122181,-0.028970512157268535,-0.04423501826216336
2018-09-30,0.004090235233179085,0.028604026526586113,0.021667698461831586,-0.024345709068776644,0.006574141709276837,0.0005205622071837723,0.010237163189259713,-0.02574966961402747,0.049698349459305735,0.01111948169353627,0.0028976175144881378,0.02212408352270301,0.008735753139532232,0.022638213493225035,0.02398708522697368,0.0,-0.0021407818951016955,0.004098533823467143,-0.017897091722595126,0.013738563223367084,0.006268355762065525,0.0019247853124073622,-0.00219000224866317,-0.004980884498956728,0.029014629382711377,-0.014584454381830758,0.029165885660731083,0.007187046102533845,-0.012187006072706175,0.037001331313409436,-0.010352094260971278,0.03748229329754715,0.00833191634075825,0.001814595660749374,0.027469266638405987,-0.004361111935206385,0.00822775933803932,0.02452174814661201,0.003563570266909233,0.0011765964274252916,0.024836207132870936,-0.005200735713832616,0.002914134682720837,-0.019228309528885212,0.021834155630572116,0.021587276530249833,0.030712392125895382,0.013520871143375635,0.015371009854291184,0.008289514382926022,-0.000949688113789815,-0.0059474712394183005,-0.011920640213404443,-0.03516654684878984,0.024601132269685966,-0.0031948881789138905,-0.016116496911686595,0.014808439265536766,0.027434428700633173,0.014714313013567848,-0.021101412759830795,-0.04541414483429973,-0.03042458516911073,-0.03375167539904955,-0.01329298605857554,0.011334297694688189,0.01223858516575893,0.0028146063254574916,0.005219702002467574,-0.012983606557376959,-0.00895633785296679,0.010876320696084463,0.015756749009024906,0.00025309132981421456,0.001212207644038621,0.006473808819177362,-0.0012927874040056242,0.03032429452157781,0.026315789473684292,-0.029937808277932798,-0.02933228240063057,-0.011788066946134212,0.03487672880336734,0.04611420046114212,0.002431176260278667,0.008623012665049945,-0.014325460249807631,-0.010945461407812829
2018-10-31,-0.05895118827380108,-0.12569093967796197,-0.07867996643982478,-0.0636306924516532,0.0,-0.07648283038501558,-0.07852406189246064,-0.06388007104000903,-0.16409299904571872,-0.10514394707039387,0.0009630818619583703,-0.09186626955828692,-0.11545778105056459,-0.06555712010341397,-0.08760024676125855,-0.07291764338177831,-0.08867548654032797,-0.06117095887336588,-0.056947608200455635,-0.0931583292998891,-0.0831590869489458,-0.08600561548692176,-0.1201559882029023,-0.08770483855328237,-0.13616454356316388,-0.09365996949554667,-0.136050704841001,-0.06966981081687373,-0.09554086487852109,-0.07067599273982916,-0.08108738226242662,-0.2072292186910515,-0.05199550309162437,-0.09414868483225713,-0.09848172291443191,-0.12470202622169246,-0.046622154217090817,-0.12989575953850818,-0.07433092633636007,-0.10943732193732181,-0.1011368195800455,-0.0657953458718521,-0.07122263266960993,-0.06194574856546675,-0.11105228605916861,-0.11094800278142625,-0.10427668481681118,-0.0945474080042975,-0.08307411554891952,-0.08432419166820049,-0.06245814159483232,-0.07793257053017744,-0.057010883320678274,-0.08559453585842902,-0.07625075346594334,-0.11538461538461531,-0.05729015091672551,-0.06878629058565122,-0.13145539906103287,-0.052942561205273075,-0.0749643792802317,-0.09710029263101883,-0.11152307101033165,-0.0801597309794031,-0.08378970427163202,-0.09148681923522595,-0.13213312960871593,0.0019942388654996535,-0.1186744712990937,-0.08762955089024727,-0.12708673277268723,-0.0760733681729685,-0.08924939420185496,-0.06768480028917412,-0.06488141870237163,-0.11180946080052923,-0.11628895457794786,-0.11899202179412349,-0.141941391941392,-0.08935756289516728,-0.0586392900643814,-0.11845756386948614,-0.06178578345922914,-0.07584597432905482,-0.08377915685854898,-0.06037937483302169,-0.06528136448261368,-0.07422247662659798
2018-11-30,0.015122301614305611,0.025848944897872927,0.025447738540928855,0.01065956029313786,0.004618023485947864,0.006760563380281637,0.02033207612606769,-0.0023453488893204755,0.04083856572051259,0.020515553187237634,0.0,0.04917086239549184,0.033638003399354854,0.0019021269237420313,0.003887762001352435,0.02420605488503802,0.03559217532649517,0.023890275059389454,0.025362318840579823,0.01893190166713765,0.042317986728116486,0.09741309620048488,0.027974520023163807,0.005061912100760013,-0.011007119768449147,0.023622047244094446,-0.010498355679230853,0.0023308952704643726,-0.009823091247672333,-0.0038347028700725927,0.010436224015155426,0.04881254532269752,0.012451823302697784,0.015257552705933541,0.030891034735252454,0.009577304964539124,0.006127957590642774,0.002936900261703901,0.011430925287060356,0.005838365257727629,0.03376086180216653,0.022971405173002113,0.023039239462579353,0.010102414384355107,0.0005955642375585768,0.0007821326149299868,0.03830645161290325,0.0123603282903193,0.008006151619323276,0.030620586146362427,0.01836574799520685,0.004381083193217616,0.012793844639781726,0.014871150646793119,0.010984230560086905,0.02777777777777768,0.00560088202866571,0.022419430172816446,0.056306306306306286,0.016032412815987662,0.020272284606976054,-0.004345904537418899,0.029491094147582553,0.015217291961796775,-0.013030484160191258,0.011279618964108451,0.07524494794856107,0.00361197110423106,0.014461703267273807,-0.03102017039248528,0.04026170105686977,-0.011977907415211986,0.02740794563289395,0.0030822913637684746,0.0025133282559026693,0.021767018415063122,0.03489287275907316,0.030646051905024896,0.03842049092849509,-0.004466886774131096,0.011398644485520526,0.050399797387749246,-0.01971511147811722,-0.015151515151515249,0.030168554634279143,0.009288219126149189,0.040349524543819015,0.013602638087386598
2018-12-31,-0.02340694946184485,-0.01087258973751204,-0.04405742759879616,-0.034937376400790976,0.0037431048069345163,-0.02462227196418565,-0.0220796510310447,-0.05188368471490179,-0.03417588991923415,-0.04151165067554341,0.0,-0.02458890087392962,-0.02969084273669198,-0.04161940924108676,-0.05728611251426552,-0.034595128373930084,-0.04005195929854943,-0.025448708594775882,-0.03297997644287398,-0.040672952486596414,-0.01750414051935023,-0.034548802946593016,-0.043864020453265096,-0.06125659294901453,-0.04372810390498161,-0.03340775319667122,-0.043759853423665285,-0.02325474832176322,-0.008651088438572652,-0.05164498852333588,-0.02723559543339249,-0.03102718119355241,0.025885797950219613,-0.042344579551293005,-0.00807955251709147,-0.05822252694758856,-0.0301873111782478,-0.06659708329709202,-0.009316295881484526,-0.008786228282908648,-0.02882968464383906,-0.041108501894646876,-0.034373222074720156,-0.023489471028123154,-0.026117803914099347,-0.026137547759638724,-0.013003824654310048,-0.04649345575307684,-0.04258469822750732,-0.01676028501586324,-0.03679315728735311,-0.03329246439686895,-0.05741922660718635,-0.06640794888093415,-0.043136833046471645,0.005875440658049236,-0.012718182615560014,-0.030561900411146592,-0.023187633262260032,-0.03368724924160882,-0.021866173176195436,-0.04421592562452237,-0.04053486245334781,-0.024981994958588327,-0.003028100775193776,-0.0037836240023646495,-0.03303196412045273,0.000807932427469682,-0.04047870468145032,-0.05019914330803332,-0.03227590020042859,-0.03544889208180857,-0.06685317885409403,-0.03507653061224503,-0.033958823976297126,-0.03790854967397028,-0.023470508703735127,-0.08448968657915878,-0.02877697841726623,-0.014338665626219216,-0.03996344806579344,-0.05738495453292913,-0.028851216173528482,-0.0368945868945868,-0.022747883917775158,-0.02197389426237195,-0.013833992094861691,-0.04259861732411552
2019-01-31,0.019601487272380425,0.06194127820958961,0.026837324525185835,0.04508196721311486,0.0073928688256461594,0.022375215146299476,0.02424365305797349,0.002479508520349283,0.06816363401729264,0.04749744637385089,0.013710711994868507,-0.005100428797111256,0.018477208272808854,0.035528685361461365,0.040425489690210314,0.03147055815063582,0.0214817320703653,0.01958494295211577,0.008526187576126665,0.05052354339307508,0.040735528371042884,0.0071722875019075705,0.05617557416240837,0.010730127437865278,0.03824416396738539,0.010288929951284942,0.037429819089207506,0.021193000562957476,0.015816931467868223,0.05120512303348135,0.0279981414878423,0.06508941711635385,-0.02163612490723299,0.022354361335896744,0.04645542427497329,0.04715416104739267,0.020136569805113913,0.04826986394980448,0.021685508735868497,0.045804588480667485,0.003927438717135523,-0.0030751248834652856,-0.014140521431727948,0.03955837444209531,0.023737929348490505,0.023629068212215776,0.06086801001550013,0.04486785494775658,0.047056617922759614,-0.004694587339160727,0.02180092559964275,0.04919512195121967,0.030458517841662758,0.07285171647674327,0.048566610455311965,0.005841121495327117,0.01830135039090286,0.030865651948541517,0.02002728512960439,0.035595837869313085,0.019019168533731534,0.024407864182878436,0.036631546407686955,0.03804071834171996,0.0219900376624953,0.03376654204498242,0.02510491054995212,0.007412300014677742,0.052384446074834834,0.061239022074531135,0.005284959291529834,0.03016478912577969,0.0666495770315303,0.020949748643073196,0.022176785152563605,0.04925278888655016,0.07777176852352641,0.01837546816479385,0.06455026455026469,0.039089559623948666,0.04346722507773326,0.016809179273550967,0.061693592106689676,0.06256470936252034,-0.0026293403449074715,0.040038406144982996,0.0189128256513027,0.03191037485398751
2019-02-28,0.1324780730462103,0.09577327982889039,0.17943305186972247,0.12745098039215685,0.006429406416417649,0.1487093153759822,0.11672298969217931,0.13896590837481892,0.12146619629826505,0.13599869982122548,0.12971604840623274,0.13077306959441048,0.10987919485877784,0.10200988795309418,0.1196162209590661,0.10845563929657542,0.17519456863719163,0.11312303580344807,0.13285024154589364,0.15015134374904449,0.11617505015231444,0.20386363636363636,0.15611959191992875,0.08445602351728265,0.12690147815048292,0.1318327305981628,0.12700798900438115,0.08287489520046853,0.10059061092046595,0.10905384338649715,0.12581606347718366,0.14330576782162674,0.10923094876881789,0.10797218699435862,0.08433837995038918,0.16573968543423745,0.1040211071480921,0.14714946070878265,0.12342822653656582,0.049359515225895434,0.1222043431405837,0.10362057895765298,0.13135614323422495,0.13436073575270036,0.0695386378832743,0.06794425087108014,0.15453779151447034,0.1638235294117647,0.112041181736795,0.12058886054421758,0.15599494194735009,0.11153729920729005,0.13710465882994916,0.11700457597114133,0.1139701940602551,0.10220673635307786,0.1243674751352295,0.12989120497348683,0.12229830943719233,0.07219166361080553,0.10920017589290087,0.16411444690711252,0.1929872518078577,0.19942183678007552,0.11186400380408945,0.0667623421354766,0.09458488939959775,0.0029868143075690856,0.18042387060791976,0.12845746663684499,0.07289002557544766,0.09640759150474465,0.11498072160747319,0.15380088278567916,0.15663948299738428,0.1314744232698093,0.10493777599357701,0.2198597862314675,0.205765407554672,0.11985714285714288,0.12363171977621001,0.08650183281822743,0.08363970588235281,0.08421492204899783,0.19252539350236475,0.08871861152141802,0.10915795943454198,0.12040133779264228
2019-03-31,0.07075978004194394,0.10384162529267726,0.059447711582715446,0.08115942028985512,0.003613602632767554,0.137762579384465,0.07080452784319702,0.056641354413046185,0.11925538103548572,0.04927179604566656,0.043618287474620265,0.08072378583321638,0.09462581079427235,0.044975990260838206,0.05819718213878056,0.03289297110309253,0.10140434925555386,0.054659155375542445,0.05010660980810244,0.0324046998777181,0.07243752745862908,0.12384368510477639,0.07085459775447722,0.10845463071211081,0.07530310262529838,0.09846300751051285,0.07591752734479229,0.067241507312779,0.05688711661646795,0.08159249167423543,0.10091593065096505,0.16738692547152523,0.0320883745397158,0.058572781812440855,0.05734795298572215,0.12113568369801153,0.05786422375641731,0.15792736477759983,0.126656518624642,0.07594751653813825,0.03835984056197961,0.07708359681295063,0.10620033896066738,0.08362549800796826,0.06559792801643294,0.06627243066884181,0.12959357507909464,0.1095105719821412,0.07680231856056019,0.05746976523594971,0.047732696897374804,0.06410122346543967,0.10707644318249976,0.1016685604927936,0.13561116458132827,0.04425711275026334,0.11953443258971874,0.0824112470921412,0.03775383735341786,0.05720735099639751,0.08298828297066341,0.1156642146257032,0.024621409377798997,0.0650005561941489,0.13450229872768094,0.05499650217941121,0.013778623449904881,0.0017431725740848503,0.12319867706118592,0.07366543340380538,0.05456230962786379,0.029777237414223112,0.069714264293814,0.05553005185751925,0.053944392709857514,0.05393234522374302,0.11028556895800024,0.021716600716035428,0.19208573784006577,0.04456350725007452,0.057747469827353015,0.048787748486752935,0.07247196305720482,0.07395044293234054,0.0409947984395318,0.05757652844908012,0.06300565222209897,0.06264064293915017
2019-04-30,0.005289781314580022,0.009790561476938908,-0.030127508949760684,0.009115281501340444,-0.0045650356844337825,0.02833834263632462,-0.0031453234007331465,-0.010315216253010795,0.04887579887579885,-0.011180496850372257,0.0016771769757146782,-0.033634659291296165,0.017881724863214155,0.02483172247152221,0.007856648366686647,-0.016370250606305592,-0.023454157782516027,-0.0018263697773329701,-0.017258883248730927,-0.008986275973942304,-0.022792164262482317,-0.015006439330309651,-0.002365561582586717,-0.010477393632433607,-0.018856868907473512,-0.004329728012838707,-0.018738266444688567,-0.006707941208621837,-0.03616440555510958,0.013535939218234594,-0.028025013168379576,0.040548383554767975,-0.01289500509683994,-0.021252796420581643,0.016450313339301692,0.02161818054974174,0.013177986487334481,-0.005264566788614311,-0.02853169084045304,0.0170182411087334,-0.05118264857537402,-0.03042329595491111,-0.05077798559433333,-0.012941652266627468,0.005217281984662536,0.005316504111684939,-0.006140256382634823,-0.019740338622731723,-0.029643751635452853,-0.01576462937423606,-0.015945330296127547,-0.03545597484276719,-0.06572625799226961,-0.0027414364041039585,0.039071107720993314,0.004036326942482349,0.06626004990296641,-0.016483208432226393,0.0025723472668810476,0.0065563870856426565,-0.012730822419263155,-0.0006593491835705789,-0.022870967086137117,-0.029837755030986624,0.04495335029686176,0.0028904191107710364,-0.056048152223157066,0.000580046403712231,-0.020506888211168306,-0.030828872069411095,0.006090669345724109,-0.010485872088369597,0.008164981690116146,-0.034374446287914195,-0.03237614389397292,-0.009824041987686383,-0.013907295603658443,-0.06759186684494434,0.017289073305670977,-0.006594748626093994,0.013149815800245657,-0.0019868802825785403,0.00509666080843596,-0.005738194859533752,-0.05140376627837984,-0.029025016035920448,-0.018297450867955978,-0.029819784778944647
2019-05-31,-0.06309733834471132,-0.053390259380346805,-0.036413404114134074,-0.04144527098831019,0.00096886707143784,-0.04759916492693106,-0.041967166445245896,-0.07499603195598104,-0.05032393047882977,-0.059954220788174584,-0.05364677516576255,-0.05361018804863538,-0.00663160929798301,-0.05492284697808569,-0.043258094918611545,-0.03639672429481333,-0.06934497816593876,-0.05828759054565502,-0.07128099173553715,-0.07958324672625239,-0.05783937600040656,-0.02740037519185945,-0.04672856609312692,-0.051864085175164054,-0.0671951065023435,-0.03430154466084634,-0.06627680311890849,-0.0392688490475428,-0.04953566817973598,-0.05152686814487506,-0.02961120529138761,-0.04834479015918969,-0.05318324985800582,-0.052647619047619054,-0.053323057726888945,-0.05995680788042779,-0.06222515845324861,-0.03863921779691426,-0.039616312840021206,-0.002338009352037429,-0.06649486600883936,-0.035192675660619566,-0.05162872594642176,-0.0536372779081461,-0.04346013548723293,-0.043981129204078595,-0.027942770431389707,-0.05189373402524977,-0.037059865937283276,-0.04133012838769212,-0.056404320987654244,-0.050126334664601924,-0.058286774798461116,-0.05375466100541637,-0.039804241435562715,-0.05829145728643215,-0.05196957878315134,-0.03439299219032055,-0.04572528177403079,-0.042210366180283065,-0.03798459193342385,-0.057614686020336814,-0.05153545272969373,-0.06495603804055272,-0.08351370851370854,-0.027362888870051782,-0.056085018854987956,0.002826086956521756,-0.055937298690143855,-0.06247619047619046,-0.03563627285776705,-0.05957773823005985,-0.05706564243382739,-0.06490733481241762,-0.06587529350378296,-0.04175868981685982,-0.0365030114984487,-0.042328042328042326,-0.05030591434398368,-0.054993238536245714,-0.04353315489116716,-0.058555854005372,-0.031386606050008536,-0.03258386437417338,-0.029234567901234576,-0.029975227085053624,-0.05283559898045875,-0.03617087620829429
2019-06-30,0.027115535761069065,0.05946072087744225,0.0733838340363262,0.06152993348115299,0.0025166161192489156,0.06444541867601927,0.04568754178738588,0.08107644350387488,0.08538022997391037,0.058966761521987765,0.04125973106864822,0.03409782829307906,0.06366966136834828,0.060676259633804186,0.0456313759537843,0.013372323250784302,0.03279842342342332,0.024180562394368055,0.03559510567296997,0.049456598447424005,0.05885525517427359,0.017183938278099165,0.06685922024910473,0.06822814364599927,0.07496507837963673,0.032790305474903025,0.07457666434701937,0.050162974996615484,0.06169080114793957,0.05567803660565729,0.030514784850003585,0.09779974338259745,0.07111305011724922,0.03904616374457115,0.058342378663358785,0.06064816075984991,0.002421680646368607,0.07721197135459179,0.036203334966032674,0.06611985269501175,0.017922274827285367,0.06572274941005163,0.0693145901023362,0.02471759751249647,0.04436696448027888,0.0445717924227953,0.03434356950112627,0.06992892737521461,0.045367258761401796,0.048732665502121186,0.046835391283015726,0.029646473313883703,0.02986943668911146,0.0459069205545648,0.10431532449881065,0.07897545357524027,-0.08454180808392464,0.042052856327607024,0.039850201651622674,0.03275094516901178,0.0507472913365592,0.01632930420278811,0.07346392611928843,0.06989061600460555,0.02784884865184023,0.05229122727510416,0.02629476283867227,0.002456824915095135,0.03613669964744681,0.03758634701340924,0.049767020450427246,0.04853554685819961,0.0482347411783135,0.0787426858855429,0.08211143695014678,0.0663782710446068,0.06113416797258431,-0.007022254350183332,0.06943450250536864,0.06708295390486096,0.057077987222134086,0.05541756176154666,0.0679664229623611,0.07208550832711924,0.015260962458032434,0.029028688175704476,0.010820205191455878,0.025927808845958467
2019-07-31,0.004559367427624084,-0.008806603150192771,0.02073058262159666,0.005221932114882533,0.009333161688980463,0.020593080724876645,0.0058610400682010955,0.014589175175916624,-0.006338692733650175,0.027287586226002247,0.061102426425609924,0.017526987242394654,0.011409042770916145,0.008064177411903017,0.008766327084597458,0.013195863893230575,0.022079869156330867,0.05288461538461542,0.009667024704618665,0.01234634316916372,0.03248440086591109,-0.013043728092857476,0.019762407016764794,0.0027523360162826638,0.046599768986427925,0.03548642324461726,0.048174132038136364,0.027488001269287077,0.011328229783546195,0.006974407470890842,0.045201900897646086,0.008282469734355091,0.0,0.03181237663996295,0.02468774037581034,0.0213173980788659,0.04658160015812696,0.009506485631997297,-0.01818854429989536,0.0046789134872036175,0.01244976533738007,0.01676010553095275,0.028793484776452605,0.03702707893220669,0.018904143888494707,0.019049070405364077,0.031650891528858915,0.030006871802702895,0.02920015308074997,0.011285607451220425,0.015564278321323233,0.0032084670194589826,0.022803835190463806,0.04199438974753855,-0.029153846153846197,0.03363006923837775,0.07605886978991117,0.03061147410960441,0.02738018284236765,0.009184447091952652,0.024453863710466317,0.058878353189075305,0.057912375347392464,0.018259434639116057,-0.02881761608425082,-0.004439217505093462,0.04947271569113165,0.0019462264830965026,0.01715006997228552,0.022387572612753814,0.014610689846495273,0.05578457310445262,0.007947602092399642,-0.00168678683644774,0.012775842044134844,0.013633038505020956,0.02638796475113181,0.028599656804118245,0.024765729585006557,0.006054941482444676,0.007692307692307665,0.02566548993416662,0.0029580797836377126,-0.009738001391143114,0.049737782676954945,0.017207147584381133,0.015196894065446553,0.04045409496351016
2019-08-31,-0.003634113054241883,-0.0074545454545454914,0.04533312382149601,0.06181818181818177,0.042790638352145915,0.04439063761097661,0.003578533507551329,0.08419049108947019,0.02458472951421875,0.0077396041205974875,0.004611837048424272,0.010531797928360564,0.06836942486943443,0.004791467022207341,0.024519192718638783,0.007654196457709261,-0.0018669155887451883,-0.0026903615944710024,-0.01382978723404249,-0.013816558614092922,0.0021336688003354976,0.0030857009781091183,0.04581885180687584,0.055080152231576696,0.08579065356095872,0.021800978686739025,0.08546715178142361,0.02417580296479316,0.013282461438015147,-0.015769599499129483,0.052207553942487994,0.0965839975957754,0.02891909780561086,0.020329319980495697,0.0,0.05015256169527893,0.006400302178201089,0.027543009138101038,0.03299003600435402,0.07382634243920738,0.016543607394659432,0.05232430178275638,0.046492003536124704,0.028630690025556627,0.06706667758846652,0.06550022431583669,0.06319881293234952,0.03721275018532255,0.08206596512103537,0.051563025210083824,-0.004615029613106669,-0.017320152849310544,0.002026855839878383,0.035366465200981745,0.09975437762459394,0.05167464114832554,-0.03535880838031613,0.06834631241410905,-0.0039998202327984345,-0.010238468307969706,0.10506842775302361,0.046324289158470755,0.06513424763376485,0.060102166637308496,-0.025138012618296512,0.02810175864765485,-0.030482870245481464,0.0035251798561151126,0.0005395489370887407,0.012512768130745755,0.012516709199173803,0.023465879290584413,0.003951190154297013,0.06806586270871984,0.07600662589194696,0.011514236976774672,-0.025836034469127855,0.05333400738081995,0.06335728282168507,0.04669386436159484,0.05313770199266399,-0.0017054263565892125,0.0812336732114265,0.0760945914305784,0.008432508114300186,-0.0056929082628498495,0.04283216783216792,0.0630845167994456
2019-09-30,0.0018316476865494202,-0.0002279619791984988,0.03754227733934612,-0.008806262230919848,-0.011802837573385627,-0.0011591962905719289,0.0026743299513225516,0.03976432393434748,-0.013326570943878013,0.023040488105113832,0.014600867125733163,0.019832407566473975,-0.0038481889460773022,-0.0023843091723336762,-0.009038378344972564,0.005329015162667483,0.00472055221554224,0.019774290946888984,0.0010787486515642097,0.011046448970794431,0.01721761390208476,0.006210459109640576,0.013501393382235216,0.01838532671665627,-0.013166044627967999,-0.005886845287341624,-0.012806729066531686,0.016622534653838672,0.014276221734490502,0.003856475499453449,0.022679604781037366,-0.022485840315297656,0.015587114651887779,-0.007535933536742201,-0.0009294012511169569,0.003839430391366472,-0.0176192164140202,0.04373512588200912,0.04056902002107465,-0.005821399464431276,-0.024083884004150513,0.003038175333538673,-0.000863955765464719,0.02898602909405157,0.04471568119446512,0.04371929824561405,-0.013209364495901488,-0.00821898227558615,0.027044673539518893,-0.0028875250394236884,0.03877211961981297,0.0006551418065006143,-0.0020227560050568583,-0.002141273037803648,-0.02067723342939476,-0.05459508644222011,-0.04917382206508403,-0.009055827116027704,-0.030502662214601628,-0.001474670367800135,0.028728804406523478,-0.012636468372254628,0.061368829567298944,0.1024558838190821,-0.03933663666700382,-0.01636134127395128,-0.005495269894268184,-0.00021506918058644686,0.004718507333908661,0.006431273644388336,0.012121939510321589,0.010439007724865723,-0.0005907803513405252,-0.027250027141461297,-0.025519568950204352,0.03035511593967888,0.03280258395416391,0.037483202150124795,-0.03808353808353804,-0.0033187975147609405,-0.008048573849195217,0.007392452244137315,-0.026264515626217677,-0.02643603133159267,0.030292512069672872,-0.010551284148535789,0.05699916177703268,0.006231417749358759
2019-10-31,-0.002734499205087393,-0.012976437200477142,0.04053026187112896,0.02862783810463987,0.014542979144749113,0.05802707930367501,0.014248447059649338,0.010928393005828374,-0.005406171898541201,0.017159298979858795,0.02318858794696177,0.017350452946020667,0.021850403206335578,0.0207411102105286,0.006080543818893336,0.019709482809113776,0.0215859226098134,0.013226550175949425,0.03232758620689635,0.02049245856206361,0.025855080880306636,-0.000749884633133413,0.014427711319353387,0.03441095655160553,-0.009302175872280105,0.05948913287026669,-0.008968897145968824,0.02328405246327092,0.021698562693559742,0.0019010277431235068,0.051284268788376774,0.025553048609535,0.041999610212434035,0.013482480183717227,0.01860531682707789,0.007021310432570038,-0.003120091692490612,0.030401824109446585,0.02627069133398252,0.033786157629699165,0.017053721320649196,0.041769095697980596,0.04640571856805198,0.021415823914336718,0.029281554824843514,0.02975189941504741,0.03981992390589828,0.010737191035526505,0.029879211697393382,0.029813744242955353,0.005281657398969575,0.011742592240596483,-0.007093995439574452,0.013794865244603383,0.029574045464577425,-0.005774783445620768,0.0898880667804971,0.05976426605742757,0.010844270687889734,0.0007384241160628413,0.047839020122484754,0.03828344939991113,-0.011362471380241157,0.006812564056188464,0.01221052631578945,0.007255556835195298,-0.005665524235853647,-0.0025096801950380554,0.05576577301881214,0.037777220899636754,0.013636902644373228,0.025602494505700957,0.04795104056192079,0.051163903061224536,0.0523149835946044,0.02763526486418444,0.002577319587628857,0.0061525651107923185,0.008301404853128913,0.02036628334688495,0.01954922894424671,0.022507939444393,-0.006082919801504771,-0.007039892725444252,-0.0022051391994120095,0.008514507729189047,0.028003568596352224,0.02108799481907231
